tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,417,Santa Margarida do Sul/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3352,Santa Quitéria do Maranhão/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3353,Santa Rita/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5025,Santa Terezinha de Goiás/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,1458,Santo Hipólito/MG,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4475,São José da Laje/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5415,São José dos Pinhais/PR,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2798,São Luiz do Norte/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3170,São Miguel do Tocantins/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5512,São Sebastião do Uatumã/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4481,Satuba/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4947,Selvíria/MS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,467,Serafina Corrêa/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2884,Serra do Navio/AP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5513,Silves/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2322,Suzano/SP,0.0
